unit,geo,year,value
MIO_PPS,DK,1997 ,0.01
MIO_PPS,EA18,1997 ,0.01
MIO_PPS,EE,1997 ,0.0
MIO_PPS,EL,1997 ,0.0
MIO_PPS,ES,1997 ,0.0
MIO_PPS,EU28,1997 ,0.01
MIO_PPS,FI,1997 ,0.01
MIO_PPS,FR,1997 ,0.01
MIO_PPS,HR,1997 ,0.0
MIO_PPS,HU,1997 ,0.0
MIO_PPS,IE,1997 ,0.0
MIO_PPS,IS,1997 ,0.0
MIO_PPS,IT,1997 ,0.0
MIO_PPS,JP,1997 ,0.01
MIO_PPS,LT,1997 ,0.0
MIO_PPS,LU,1997 ,0.0
MIO_PPS,LV,1997 ,0.0
MIO_PPS,MT,1997 ,0.0
MIO_PPS,NL,1997 ,0.01
MIO_PPS,NO,1997 ,0.0
MIO_PPS,PL,1997 ,0.0
MIO_PPS,PT,1997 ,0.0
MIO_PPS,RO,1997 ,0.0
MIO_PPS,SE,1997 ,0.01
MIO_PPS,SI,1997 ,0.0
MIO_PPS,SK,1997 ,0.0
MIO_PPS,TR,1997 ,0.0
MIO_PPS,UK,1997 ,0.0
MIO_PPS,US,1997 ,0.0
NR,AT,1997 ,966.54
NR,AU,1997 ,643.12
NR,BE,1997 ,1152.93
NR,BG,1997 ,7.73
NR,BR,1997 ,87.2
NR,CA,1997 ,1238.67
NR,CH,1997 ,2151.9
NR,CN_X_HK,1997 ,95.66
NR,CY,1997 ,
NR,CZ,1997 ,44.13
NR,DE,1997 ,17506.06
NR,DK,1997 ,639.19
NR,EA18,1997 ,33392.46
NR,EA19,1997 ,33393.79
NR,EE,1997 ,6.0
NR,EL,1997 ,51.85
NR,ES,1997 ,584.58
NR,EU27_2020,1997 ,36234.3
NR,EU28,1997 ,40824.83
NR,FI,1997 ,1021.67
NR,FR,1997 ,6253.23
NR,HK,1997 ,19.87
NR,HR,1997 ,16.59
NR,HU,1997 ,73.34
NR,IE,1997 ,130.39
NR,IL,1997 ,646.83
NR,IN,1997 ,67.15
NR,IS,1997 ,15.96
NR,IT,1997 ,3153.43
NR,JP,1997 ,15436.52
NR,KR,1997 ,663.42
NR,LI,1997 ,19.17
NR,LT,1997 ,1.33
NR,LU,1997 ,50.94
NR,LV,1997 ,3.7
NR,MT,1997 ,2.0
NR,MX,1997 ,42.37
NR,NL,1997 ,2407.31
NR,NO,1997 ,313.98
NR,NZ,1997 ,118.4
NR,PL,1997 ,28.41
NR,PT,1997 ,22.77
NR,RO,1997 ,8.03
NR,RU,1997 ,168.85
NR,SE,1997 ,2067.2
NR,SG,1997 ,73.31
NR,SI,1997 ,19.8
NR,SK,1997 ,12.7
NR,TR,1997 ,16.19
NR,TW,1997 ,147.49
NR,UK,1997 ,4590.55
NR,US,1997 ,26195.47
NR,WORLD,1997 ,89613.59
NR,ZA,1997 ,137.57
PPS_HAB,AT,1997 ,45.17
PPS_HAB,BE,1997 ,56.52
PPS_HAB,BG,1997 ,1.89
PPS_HAB,CH,1997 ,86.08
PPS_HAB,CY,1997 ,
PPS_HAB,CZ,1997 ,3.59
PPS_HAB,DE,1997 ,870.95
PPS_HAB,DK,1997 ,29.59
PPS_HAB,EA18,1997 ,1834.75
PPS_HAB,EE,1997 ,0.88
PPS_HAB,EL,1997 ,4.25
PPS_HAB,ES,1997 ,38.71
PPS_HAB,EU28,1997 ,2520.05
PPS_HAB,FI,1997 ,57.08
PPS_HAB,FR,1997 ,338.01
PPS_HAB,HR,1997 ,2.02
PPS_HAB,HU,1997 ,8.63
PPS_HAB,IE,1997 ,7.01
PPS_HAB,IS,1997 ,0.72
PPS_HAB,IT,1997 ,162.55
PPS_HAB,JP,1997 ,735.07
PPS_HAB,LT,1997 ,0.21
PPS_HAB,LU,1997 ,1.46
PPS_HAB,LV,1997 ,0.66
PPS_HAB,MT,1997 ,0.15
PPS_HAB,NL,1997 ,116.86
PPS_HAB,NO,1997 ,13.14
PPS_HAB,PL,1997 ,3.74
PPS_HAB,PT,1997 ,1.79
PPS_HAB,RO,1997 ,1.71
PPS_HAB,SE,1997 ,103.36
PPS_HAB,SI,1997 ,1.56
PPS_HAB,SK,1997 ,1.53
PPS_HAB,TR,1997 ,3.05
PPS_HAB,UK,1997 ,235.41
PPS_HAB,US,1997 ,973.81
P_BERD,AT,1997 ,
P_BERD,BE,1997 ,398.83
P_BERD,BG,1997 ,719.67
P_BERD,CH,1997 ,
P_BERD,CN_X_HK,1997 ,
P_BERD,CY,1997 ,
P_BERD,CZ,1997 ,129.63
P_BERD,DE,1997 ,608.21
P_BERD,DK,1997 ,359.52
P_BERD,EA19,1997 ,
P_BERD,EE,1997 ,
P_BERD,EL,1997 ,374.26
P_BERD,ES,1997 ,295.72
P_BERD,EU28,1997 ,
P_BERD,FI,1997 ,527.23
P_BERD,FR,1997 ,363.19
P_BERD,HR,1997 ,
P_BERD,HU,1997 ,605.68
P_BERD,IE,1997 ,202.08
P_BERD,IS,1997 ,327.67
P_BERD,IT,1997 ,584.4
P_BERD,JP,1997 ,198.53
P_BERD,KR,1997 ,
P_BERD,LT,1997 ,507.83
P_BERD,LU,1997 ,
P_BERD,LV,1997 ,737.05
P_BERD,MT,1997 ,
P_BERD,NL,1997 ,650.13
P_BERD,NO,1997 ,243.21
P_BERD,PL,1997 ,79.66
P_BERD,PT,1997 ,174.08
P_BERD,RO,1997 ,54.61
P_BERD,RU,1997 ,
P_BERD,SE,1997 ,356.6
P_BERD,SI,1997 ,163.46
P_BERD,SK,1997 ,82.68
P_BERD,TR,1997 ,60.79
P_BERD,UK,1997 ,332.58
P_BERD,US,1997 ,191.15
P_GERD,AT,1997 ,310.89
P_GERD,BE,1997 ,285.65
P_GERD,BG,1997 ,165.0
P_GERD,CH,1997 ,
P_GERD,CN_X_HK,1997 ,
P_GERD,CY,1997 ,
P_GERD,CZ,1997 ,81.41
P_GERD,DE,1997 ,410.26
P_GERD,DK,1997 ,220.92
P_GERD,EA19,1997 ,
P_GERD,EE,1997 ,
P_GERD,EL,1997 ,95.64
P_GERD,ES,1997 ,144.3
P_GERD,EU28,1997 ,
P_GERD,FI,1997 ,347.87
P_GERD,FR,1997 ,227.12
P_GERD,HR,1997 ,
P_GERD,HU,1997 ,251.38
P_GERD,IE,1997 ,143.49
P_GERD,IS,1997 ,133.03
P_GERD,IT,1997 ,291.23
P_GERD,JP,1997 ,143.03
P_GERD,KR,1997 ,
P_GERD,LT,1997 ,27.77
P_GERD,LU,1997 ,
P_GERD,LV,1997 ,175.64
P_GERD,MT,1997 ,
P_GERD,NL,1997 ,354.73
P_GERD,NO,1997 ,138.43
P_GERD,PL,1997 ,31.41
P_GERD,PT,1997 ,39.1
P_GERD,RO,1997 ,44.44
P_GERD,RU,1997 ,
P_GERD,SE,1997 ,266.82
P_GERD,SI,1997 ,86.7
P_GERD,SK,1997 ,62.5
P_GERD,TR,1997 ,19.62
P_GERD,UK,1997 ,216.83
P_GERD,US,1997 ,139.65
P_MACT,AT,1997 ,252.7
P_MACT,BE,1997 ,273.62
P_MACT,BG,1997 ,
P_MACT,CY,1997 ,
P_MACT,CZ,1997 ,
P_MACT,DE,1997 ,447.4
P_MACT,DK,1997 ,227.49
P_MACT,EA18,1997 ,241.07
P_MACT,EA19,1997 ,
P_MACT,EE,1997 ,
P_MACT,EL,1997 ,12.06
P_MACT,ES,1997 ,35.75
P_MACT,EU28,1997 ,
P_MACT,FI,1997 ,410.54
P_MACT,FR,1997 ,251.1
P_MACT,HR,1997 ,
P_MACT,HU,1997 ,18.54
P_MACT,IE,1997 ,83.6
P_MACT,IS,1997 ,
P_MACT,IT,1997 ,138.02
P_MACT,LT,1997 ,
P_MACT,LU,1997 ,293.43
P_MACT,LV,1997 ,
P_MACT,MT,1997 ,
P_MACT,NL,1997 ,308.43
P_MACT,NO,1997 ,
P_MACT,PL,1997 ,1.66
P_MACT,PT,1997 ,4.42
P_MACT,RO,1997 ,0.69
P_MACT,SE,1997 ,465.78
P_MACT,SI,1997 ,20.72
P_MACT,SK,1997 ,
P_MACT,TR,1997 ,
P_MACT,UK,1997 ,159.51
P_MHAB,AT,1997 ,121.35
P_MHAB,AU,1997 ,34.91
P_MHAB,BE,1997 ,113.36
P_MHAB,BG,1997 ,0.93
P_MHAB,BR,1997 ,0.53
P_MHAB,CA,1997 ,41.42
P_MHAB,CH,1997 ,303.88
P_MHAB,CY,1997 ,
P_MHAB,CZ,1997 ,4.28
P_MHAB,DE,1997 ,213.46
P_MHAB,DK,1997 ,121.17
P_MHAB,EA18,1997 ,106.89
P_MHAB,EA19,1997 ,105.68
P_MHAB,EE,1997 ,4.27
P_MHAB,EL,1997 ,4.88
P_MHAB,ES,1997 ,14.79
P_MHAB,EU28,1997 ,84.51
P_MHAB,FI,1997 ,199.07
P_MHAB,FR,1997 ,104.7
P_MHAB,HR,1997 ,3.66
P_MHAB,HU,1997 ,7.12
P_MHAB,IE,1997 ,35.67
P_MHAB,IL,1997 ,110.97
P_MHAB,IN,1997 ,0.07
P_MHAB,IS,1997 ,59.14
P_MHAB,IT,1997 ,55.44
P_MHAB,JP,1997 ,122.35
P_MHAB,KR,1997 ,14.44
P_MHAB,LI,1997 ,615.55
P_MHAB,LT,1997 ,0.37
P_MHAB,LU,1997 ,122.2
P_MHAB,LV,1997 ,1.51
P_MHAB,MT,1997 ,5.35
P_MHAB,MX,1997 ,0.44
P_MHAB,NL,1997 ,154.64
P_MHAB,NO,1997 ,71.48
P_MHAB,NZ,1997 ,31.31
P_MHAB,PL,1997 ,0.74
P_MHAB,PT,1997 ,2.26
P_MHAB,RO,1997 ,0.36
P_MHAB,RU,1997 ,1.14
P_MHAB,SE,1997 ,233.73
P_MHAB,SI,1997 ,9.96
P_MHAB,SK,1997 ,2.36
P_MHAB,TR,1997 ,0.26
P_MHAB,UK,1997 ,78.82
P_MHAB,US,1997 ,96.08
P_MHAB,ZA,1997 ,3.21
GDP_BEUR,AT,1996 ,4.11
GDP_BEUR,AU,1996 ,0.84
GDP_BEUR,BE,1996 ,4.13
GDP_BEUR,BG,1996 ,0.61
GDP_BEUR,BR,1996 ,
GDP_BEUR,CA,1996 ,1.19
GDP_BEUR,CH,1996 ,7.67
GDP_BEUR,CY,1996 ,
GDP_BEUR,CZ,1996 ,0.62
GDP_BEUR,DE,1996 ,8.1
GDP_BEUR,DK,1996 ,4.31
GDP_BEUR,EA18,1996 ,5.07
GDP_BEUR,EE,1996 ,1.48
GDP_BEUR,EL,1996 ,0.38
GDP_BEUR,ES,1996 ,0.88
GDP_BEUR,EU28,1996 ,4.88
GDP_BEUR,FI,1996 ,8.5
GDP_BEUR,FR,1996 ,4.54
GDP_BEUR,HR,1996 ,0.57
GDP_BEUR,HU,1996 ,1.78
GDP_BEUR,IE,1996 ,1.88
GDP_BEUR,IL,1996 ,3.25
GDP_BEUR,IN,1996 ,
GDP_BEUR,IS,1996 ,2.34
GDP_BEUR,IT,1996 ,2.9
GDP_BEUR,JP,1996 ,3.88
GDP_BEUR,KR,1996 ,0.6
GDP_BEUR,LI,1996 ,
GDP_BEUR,LT,1996 ,0.23
GDP_BEUR,LU,1996 ,2.55
GDP_BEUR,LV,1996 ,
GDP_BEUR,MT,1996 ,
GDP_BEUR,MX,1996 ,0.04
GDP_BEUR,NL,1996 ,6.46
GDP_BEUR,NO,1996 ,2.15
GDP_BEUR,NZ,1996 ,0.93
GDP_BEUR,PL,1996 ,0.22
GDP_BEUR,PT,1996 ,0.2
GDP_BEUR,RO,1996 ,0.1
GDP_BEUR,RU,1996 ,0.34
GDP_BEUR,SE,1996 ,8.36
GDP_BEUR,SI,1996 ,1.1
GDP_BEUR,SK,1996 ,0.5
GDP_BEUR,TR,1996 ,0.1
GDP_BEUR,UK,1996 ,4.31
GDP_BEUR,US,1996 ,3.66
GDP_BEUR,ZA,1996 ,0.44
MIO_PPS,AT,1996 ,0.0
MIO_PPS,BE,1996 ,0.0
MIO_PPS,BG,1996 ,0.0
MIO_PPS,CH,1996 ,0.01
MIO_PPS,CY,1996 ,
MIO_PPS,CZ,1996 ,0.0
MIO_PPS,DE,1996 ,0.01
MIO_PPS,DK,1996 ,0.01
MIO_PPS,EA18,1996 ,0.01
MIO_PPS,EE,1996 ,0.0
MIO_PPS,EL,1996 ,0.0
MIO_PPS,ES,1996 ,0.0
MIO_PPS,EU28,1996 ,0.0
MIO_PPS,FI,1996 ,0.01
MIO_PPS,FR,1996 ,0.01
MIO_PPS,HR,1996 ,0.0
MIO_PPS,HU,1996 ,0.0
MIO_PPS,IE,1996 ,0.0
MIO_PPS,IS,1996 ,0.0
MIO_PPS,IT,1996 ,0.0
MIO_PPS,JP,1996 ,0.01
MIO_PPS,LT,1996 ,0.0
MIO_PPS,LU,1996 ,0.0
MIO_PPS,LV,1996 ,
MIO_PPS,MT,1996 ,
MIO_PPS,NL,1996 ,0.01
MIO_PPS,NO,1996 ,0.0
MIO_PPS,PL,1996 ,0.0
MIO_PPS,PT,1996 ,0.0
MIO_PPS,RO,1996 ,0.0
MIO_PPS,SE,1996 ,0.01
MIO_PPS,SI,1996 ,0.0
MIO_PPS,SK,1996 ,0.0
MIO_PPS,TR,1996 ,0.0
MIO_PPS,UK,1996 ,0.0
MIO_PPS,US,1996 ,0.0
NR,AT,1996 ,761.01
NR,AU,1996 ,467.19
NR,BE,1996 ,898.01
NR,BG,1996 ,4.33
NR,BR,1996 ,51.96
NR,CA,1996 ,948.18
NR,CH,1996 ,1887.76
NR,CN_X_HK,1996 ,68.97
NR,CY,1996 ,
NR,CZ,1996 ,31.74
NR,DE,1996 ,15561.99
NR,DK,1996 ,625.76
NR,EA18,1996 ,29437.91
NR,EA19,1996 ,29439.41
NR,EE,1996 ,5.5
NR,EL,1996 ,36.98
NR,ES,1996 ,434.05
NR,EU27_2020,1996 ,31995.9
NR,EU28,1996 ,36214.4
NR,FI,1996 ,859.84
NR,FR,1996 ,5628.04
NR,HK,1996 ,31.97
NR,HR,1996 ,10.5
NR,HU,1996 ,64.49
NR,IE,1996 ,110.11
NR,IL,1996 ,453.66
NR,IN,1996 ,53.45
NR,IS,1996 ,13.5
NR,IT,1996 ,2889.85
NR,JP,1996 ,14387.11
NR,KR,1996 ,458.3
NR,LI,1996 ,28.84
NR,LT,1996 ,1.5
NR,LU,1996 ,41.38
NR,LV,1996 ,
NR,MT,1996 ,
NR,MX,1996 ,20.76
NR,NL,1996 ,2128.28
NR,NO,1996 ,271.1
NR,NZ,1996 ,81.82
NR,PL,1996 ,27.58
NR,PT,1996 ,18.87
NR,RO,1996 ,2.83
NR,RU,1996 ,170.0
NR,SE,1996 ,1820.97
NR,SG,1996 ,75.31
NR,SI,1996 ,18.33
NR,SK,1996 ,8.33
NR,TR,1996 ,14.82
NR,TW,1996 ,121.91
NR,UK,1996 ,4218.52
NR,US,1996 ,23330.48
NR,WORLD,1996 ,79614.92
NR,ZA,1996 ,83.24
PPS_HAB,AT,1996 ,36.94
PPS_HAB,BE,1996 ,46.53
PPS_HAB,BG,1996 ,1.11
PPS_HAB,CH,1996 ,79.65
PPS_HAB,CY,1996 ,
PPS_HAB,CZ,1996 ,2.62
PPS_HAB,DE,1996 ,798.05
PPS_HAB,DK,1996 ,30.67
PPS_HAB,EA18,1996 ,1701.61
PPS_HAB,EE,1996 ,0.95
PPS_HAB,EL,1996 ,3.22
PPS_HAB,ES,1996 ,30.57
PPS_HAB,EU28,1996 ,2366.95
PPS_HAB,FI,1996 ,52.75
PPS_HAB,FR,1996 ,319.78
PPS_HAB,HR,1996 ,1.38
PPS_HAB,HU,1996 ,8.16
PPS_HAB,IE,1996 ,6.63
PPS_HAB,IS,1996 ,0.66
PPS_HAB,IT,1996 ,155.37
PPS_HAB,JP,1996 ,712.23
PPS_HAB,LT,1996 ,0.27
PPS_HAB,LU,1996 ,1.22
PPS_HAB,LV,1996 ,
PPS_HAB,MT,1996 ,
PPS_HAB,NL,1996 ,110.85
PPS_HAB,NO,1996 ,12.32
PPS_HAB,PL,1996 ,4.0
PPS_HAB,PT,1996 ,1.59
PPS_HAB,RO,1996 ,0.55
PPS_HAB,SE,1996 ,94.84
PPS_HAB,SI,1996 ,1.57
PPS_HAB,SK,1996 ,1.1
PPS_HAB,TR,1996 ,3.09
PPS_HAB,UK,1996 ,234.36
PPS_HAB,US,1996 ,918.52
P_BERD,AT,1996 ,
P_BERD,BE,1996 ,327.2
P_BERD,BG,1996 ,178.91
P_BERD,CH,1996 ,419.24
P_BERD,CN_X_HK,1996 ,
P_BERD,CY,1996 ,
P_BERD,CZ,1996 ,112.2
P_BERD,DE,1996 ,558.35
P_BERD,DK,1996 ,384.63
P_BERD,EA19,1996 ,
P_BERD,EE,1996 ,
P_BERD,EL,1996 ,310.31
P_BERD,ES,1996 ,225.13
P_BERD,EU28,1996 ,
P_BERD,FI,1996 ,508.75
P_BERD,FR,1996 ,325.21
P_BERD,HR,1996 ,
P_BERD,HU,1996 ,644.59
P_BERD,IE,1996 ,204.98
P_BERD,IS,1996 ,
P_BERD,IT,1996 ,552.47
P_BERD,JP,1996 ,197.51
P_BERD,KR,1996 ,
P_BERD,LT,1996 ,1290.88
P_BERD,LU,1996 ,
P_BERD,LV,1996 ,
P_BERD,MT,1996 ,
P_BERD,NL,1996 ,618.34
P_BERD,NO,1996 ,
P_BERD,PL,1996 ,83.52
P_BERD,PT,1996 ,163.21
P_BERD,RO,1996 ,19.65
P_BERD,RU,1996 ,
P_BERD,SE,1996 ,
P_BERD,SI,1996 ,168.85
P_BERD,SK,1996 ,98.37
P_BERD,TR,1996 ,88.33
P_BERD,UK,1996 ,369.26
P_BERD,US,1996 ,208.08
P_GERD,AT,1996 ,257.48
P_GERD,BE,1996 ,234.23
P_GERD,BG,1996 ,105.31
P_GERD,CH,1996 ,296.28
P_GERD,CN_X_HK,1996 ,
P_GERD,CY,1996 ,
P_GERD,CZ,1996 ,67.24
P_GERD,DE,1996 ,369.05
P_GERD,DK,1996 ,234.28
P_GERD,EA19,1996 ,
P_GERD,EE,1996 ,
P_GERD,EL,1996 ,
P_GERD,ES,1996 ,108.84
P_GERD,EU28,1996 ,
P_GERD,FI,1996 ,336.64
P_GERD,FR,1996 ,200.15
P_GERD,HR,1996 ,
P_GERD,HU,1996 ,278.36
P_GERD,IE,1996 ,145.05
P_GERD,IS,1996 ,
P_GERD,IT,1996 ,295.53
P_GERD,JP,1996 ,140.35
P_GERD,KR,1996 ,
P_GERD,LT,1996 ,46.21
P_GERD,LU,1996 ,
P_GERD,LV,1996 ,
P_GERD,MT,1996 ,
P_GERD,NL,1996 ,325.73
P_GERD,NO,1996 ,
P_GERD,PL,1996 ,34.18
P_GERD,PT,1996 ,35.54
P_GERD,RO,1996 ,14.45
P_GERD,RU,1996 ,
P_GERD,SE,1996 ,
P_GERD,SI,1996 ,85.52
P_GERD,SK,1996 ,54.91
P_GERD,TR,1996 ,22.93
P_GERD,UK,1996 ,239.47
P_GERD,US,1996 ,149.78
P_MACT,AT,1996 ,199.23
P_MACT,BE,1996 ,214.56
P_MACT,BG,1996 ,
P_MACT,CY,1996 ,
P_MACT,CZ,1996 ,
P_MACT,DE,1996 ,398.5
P_MACT,DK,1996 ,223.59
P_MACT,EA18,1996 ,
P_MACT,EA19,1996 ,
P_MACT,EE,1996 ,
P_MACT,EL,1996 ,8.64
P_MACT,ES,1996 ,27.03
P_MACT,EU28,1996 ,
P_MACT,FI,1996 ,343.84
P_MACT,FR,1996 ,226.75
P_MACT,HR,1996 ,
P_MACT,HU,1996 ,16.18
P_MACT,IE,1996 ,73.44
P_MACT,IS,1996 ,
P_MACT,IT,1996 ,127.06
P_MACT,LT,1996 ,
P_MACT,LU,1996 ,242.56
P_MACT,LV,1996 ,
P_MACT,MT,1996 ,
P_MACT,NL,1996 ,279.42
P_MACT,NO,1996 ,
P_MACT,PL,1996 ,
P_MACT,PT,1996 ,3.73
P_MACT,RO,1996 ,
P_MACT,SE,1996 ,407.62
P_MACT,SI,1996 ,19.64
P_MACT,SK,1996 ,
P_MACT,TR,1996 ,
P_MACT,UK,1996 ,147.46
P_MHAB,AT,1996 ,95.69
P_MHAB,AU,1996 ,25.63
P_MHAB,BE,1996 ,88.53
P_MHAB,BG,1996 ,0.52
P_MHAB,BR,1996 ,0.32
P_MHAB,CA,1996 ,32.02
P_MHAB,CH,1996 ,267.3
P_MHAB,CY,1996 ,
P_MHAB,CZ,1996 ,3.08
P_MHAB,DE,1996 ,190.2
P_MHAB,DK,1996 ,119.17
P_MHAB,EA18,1996 ,94.45
P_MHAB,EA19,1996 ,93.37
P_MHAB,EE,1996 ,3.86
P_MHAB,EL,1996 ,3.49
P_MHAB,ES,1996 ,11.01
P_MHAB,EU28,1996 ,75.08
P_MHAB,FI,1996 ,168.04
P_MHAB,FR,1996 ,94.55
P_MHAB,HR,1996 ,2.29
P_MHAB,HU,1996 ,6.25
P_MHAB,IE,1996 ,30.42
P_MHAB,IL,1996 ,79.8
P_MHAB,IN,1996 ,0.05
P_MHAB,IS,1996 ,50.38
P_MHAB,IT,1996 ,50.84
P_MHAB,JP,1996 ,114.31
P_MHAB,KR,1996 ,10.07
P_MHAB,LI,1996 ,932.64
P_MHAB,LT,1996 ,0.41
P_MHAB,LU,1996 ,100.53
P_MHAB,LV,1996 ,
P_MHAB,MT,1996 ,
P_MHAB,MX,1996 ,0.22
P_MHAB,NL,1996 ,137.36
P_MHAB,NO,1996 ,62.04
P_MHAB,NZ,1996 ,21.92
P_MHAB,PL,1996 ,0.71
P_MHAB,PT,1996 ,1.88
P_MHAB,RO,1996 ,0.12
P_MHAB,RU,1996 ,1.15
P_MHAB,SE,1996 ,206.05
P_MHAB,SI,1996 ,9.21
P_MHAB,SK,1996 ,1.55
P_MHAB,TR,1996 ,0.24
P_MHAB,UK,1996 ,72.61
P_MHAB,US,1996 ,86.6
P_MHAB,ZA,1996 ,1.97
GDP_BEUR,AT,1995 ,3.68
GDP_BEUR,AU,1995 ,0.99
GDP_BEUR,BE,1995 ,3.73
GDP_BEUR,BG,1995 ,0.82
GDP_BEUR,BR,1995 ,
GDP_BEUR,CA,1995 ,1.06
GDP_BEUR,CH,1995 ,6.81
GDP_BEUR,CY,1995 ,
GDP_BEUR,CZ,1995 ,0.41
GDP_BEUR,DE,1995 ,6.75
GDP_BEUR,DK,1995 ,3.61
GDP_BEUR,EA18,1995 ,4.52
GDP_BEUR,EE,1995 ,1.04
GDP_BEUR,EL,1995 ,0.31
GDP_BEUR,ES,1995 ,0.84
GDP_BEUR,EU28,1995 ,4.41
GDP_BEUR,FI,1995 ,7.18
GDP_BEUR,FR,1995 ,4.28
GDP_BEUR,HR,1995 ,0.84
GDP_BEUR,HU,1995 ,1.61
GDP_BEUR,IE,1995 ,1.9
GDP_BEUR,IL,1995 ,2.82
GDP_BEUR,IN,1995 ,
GDP_BEUR,IS,1995 ,2.08
GDP_BEUR,IT,1995 ,2.86
GDP_BEUR,JP,1995 ,3.09
GDP_BEUR,KR,1995 ,0.63
GDP_BEUR,LI,1995 ,
GDP_BEUR,LT,1995 ,0.58
GDP_BEUR,LU,1995 ,1.82
GDP_BEUR,LV,1995 ,
GDP_BEUR,MT,1995 ,
GDP_BEUR,MX,1995 ,0.06
GDP_BEUR,NL,1995 ,5.49
GDP_BEUR,NO,1995 ,2.1
GDP_BEUR,NZ,1995 ,0.83
GDP_BEUR,PL,1995 ,0.14
GDP_BEUR,PT,1995 ,0.16
GDP_BEUR,RO,1995 ,0.26
GDP_BEUR,RU,1995 ,0.34
GDP_BEUR,SE,1995 ,7.85
GDP_BEUR,SI,1995 ,1.5
GDP_BEUR,SK,1995 ,0.46
GDP_BEUR,TR,1995 ,0.04
GDP_BEUR,UK,1995 ,4.23
GDP_BEUR,US,1995 ,3.74
GDP_BEUR,ZA,1995 ,0.39
MIO_PPS,AT,1995 ,0.0
MIO_PPS,BE,1995 ,0.0
MIO_PPS,BG,1995 ,0.0
MIO_PPS,CH,1995 ,0.01
MIO_PPS,CY,1995 ,
MIO_PPS,CZ,1995 ,0.0
MIO_PPS,DE,1995 ,0.01
MIO_PPS,DK,1995 ,0.0
MIO_PPS,EA18,1995 ,0.0
MIO_PPS,EE,1995 ,0.0
MIO_PPS,EL,1995 ,0.0
MIO_PPS,ES,1995 ,0.0
MIO_PPS,EU28,1995 ,0.0
MIO_PPS,FI,1995 ,0.01
MIO_PPS,FR,1995 ,0.01
MIO_PPS,HR,1995 ,0.0
MIO_PPS,HU,1995 ,0.0
MIO_PPS,IE,1995 ,0.0
MIO_PPS,IS,1995 ,0.0
MIO_PPS,IT,1995 ,0.0
MIO_PPS,JP,1995 ,0.01
MIO_PPS,LT,1995 ,0.0
MIO_PPS,LU,1995 ,0.0
MIO_PPS,LV,1995 ,
MIO_PPS,MT,1995 ,
MIO_PPS,NL,1995 ,0.01
MIO_PPS,NO,1995 ,0.0
MIO_PPS,PL,1995 ,0.0
MIO_PPS,PT,1995 ,0.0
MIO_PPS,RO,1995 ,0.0
MIO_PPS,SE,1995 ,0.01
MIO_PPS,SI,1995 ,0.0
MIO_PPS,SK,1995 ,0.0
MIO_PPS,TR,1995 ,0.0
MIO_PPS,UK,1995 ,0.0
MIO_PPS,US,1995 ,0.0
NR,AT,1995 ,671.1
NR,AU,1995 ,505.68
NR,BE,1995 ,812.36
NR,BG,1995 ,8.17
NR,BR,1995 ,57.37
NR,CA,1995 ,836.54
NR,CH,1995 ,1688.49
NR,CN_X_HK,1995 ,52.66
NR,CY,1995 ,
NR,CZ,1995 ,18.01
NR,DE,1995 ,13016.52
NR,DK,1995 ,501.86
NR,EA18,1995 ,25208.75
NR,EA19,1995 ,25211.75
NR,EE,1995 ,3.0
NR,EL,1995 ,27.95
NR,ES,1995 ,385.14
NR,EU27_2020,1995 ,27336.7
NR,EU28,1995 ,31153.96
NR,FI,1995 ,718.65
NR,FR,1995 ,5142.6
NR,HK,1995 ,43.11
NR,HR,1995 ,14.25
NR,HU,1995 ,55.96
NR,IE,1995 ,98.8
NR,IL,1995 ,368.47
NR,IN,1995 ,31.02
NR,IS,1995 ,11.17
NR,IT,1995 ,2478.19
NR,JP,1995 ,12607.8
NR,KR,1995 ,459.7
NR,LI,1995 ,13.52
NR,LT,1995 ,3.0
NR,LU,1995 ,28.78
NR,LV,1995 ,
NR,MT,1995 ,
NR,MX,1995 ,24.44
NR,NL,1995 ,1759.85
NR,NO,1995 ,238.88
NR,NZ,1995 ,68.53
NR,PL,1995 ,14.55
NR,PT,1995 ,14.0
NR,RO,1995 ,7.5
NR,RU,1995 ,138.51
NR,SE,1995 ,1522.71
NR,SG,1995 ,46.82
NR,SI,1995 ,23.99
NR,SK,1995 ,6.92
NR,TR,1995 ,4.64
NR,TW,1995 ,99.13
NR,UK,1995 ,3817.22
NR,US,1995 ,21894.3
NR,WORLD,1995 ,70680.12
NR,ZA,1995 ,79.62
PPS_HAB,AT,1995 ,34.07
PPS_HAB,BE,1995 ,43.21
PPS_HAB,BG,1995 ,1.78
PPS_HAB,CH,1995 ,73.73
PPS_HAB,CY,1995 ,
PPS_HAB,CZ,1995 ,1.61
PPS_HAB,DE,1995 ,692.37
PPS_HAB,DK,1995 ,26.0
PPS_HAB,EA18,1995 ,1518.6
PPS_HAB,EE,1995 ,0.57
PPS_HAB,EL,1995 ,2.54
PPS_HAB,ES,1995 ,28.74
PPS_HAB,EU28,1995 ,2133.83
PPS_HAB,FI,1995 ,45.48
PPS_HAB,FR,1995 ,302.51
PPS_HAB,HR,1995 ,2.13
PPS_HAB,HU,1995 ,7.46
PPS_HAB,IE,1995 ,6.5
PPS_HAB,IS,1995 ,0.57
PPS_HAB,IT,1995 ,139.22
PPS_HAB,JP,1995 ,656.66
PPS_HAB,LT,1995 ,0.58
